match-datetime,team1,team2,team1-score,team2-score,team1-odds,team2-odds,player-name,player-team,agent,rating,acs,k,d,a
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,9,13,4.12,1.32,xffero,Rex Regum Qeon,Vyse,0.63,146,9,17,9
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,9,13,4.12,1.32,Estrella,Rex Regum Qeon,Viper,0.59,140,10,16,7
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,9,13,4.12,1.32,invy,Team Secret,Vyse,1.53,291,22,15,9
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,9,13,4.12,1.32,JessieVash,Team Secret,Fade,1.48,278,22,14,6
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,9,13,4.12,1.32,2GE,Team Secret,Omen,1.23,214,18,13,8
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,9,13,4.12,1.32,Wild0reoo,Team Secret,Viper,0.69,121,8,13,3
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,9,13,4.12,1.32,Jremy,Team Secret,Raze,0.60,143,12,17,3
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Estrella,Rex Regum Qeon,Astra,1.65,216,14,5,12
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Kushy,Rex Regum Qeon,Sova,1.30,235,13,10,4
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Monyet,Rex Regum Qeon,Phoenix,1.21,242,12,9,10
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,xffero,Rex Regum Qeon,Vyse,1.14,236,17,10,2
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Jemkin,Rex Regum Qeon,Jett,0.92,200,13,12,3
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Jremy,Team Secret,Jett,0.93,232,14,14,1
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Wild0reoo,Team Secret,Killjoy,0.78,153,8,13,0
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,JessieVash,Team Secret,Sova,0.67,140,9,14,4
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,invy,Team Secret,Kayo,0.66,155,7,15,9
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,2GE,Team Secret,Astra,0.65,152,8,13,5
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Estrella,Rex Regum Qeon,Breach,1.71,278,19,7,7
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Kushy,Rex Regum Qeon,Sova,1.55,303,17,9,7
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Monyet,Rex Regum Qeon,Omen,1.28,208,15,7,4
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,xffero,Rex Regum Qeon,Killjoy,1.22,177,11,6,1
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Jemkin,Rex Regum Qeon,Jett,0.60,156,10,14,1
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,JessieVash,Team Secret,Sova,1.42,299,17,13,0
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Wild0reoo,Team Secret,Killjoy,0.80,196,11,15,1
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,invy,Team Secret,Breach,0.52,107,6,15,9
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,Jremy,Team Secret,Jett,0.37,103,5,14,1
2025-01-27 03:00:00,Rex Regum Qeon,Team Secret,13,4,1.32,4.12,2GE,Team Secret,Omen,0.32,92,4,15,5
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,hoody,FOKUS,Sova,1.16,192,15,11,5
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,YaBoiLewis,FOKUS,Yoru,0.92,222,16,17,4
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,al0rante,FOKUS,Viper,0.85,189,15,15,4
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,xuss,FOKUS,Iso,0.77,154,11,14,2
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,Mistic,FOKUS,Omen,0.64,107,9,14,3
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,musashi,Eintracht Frankfurt,Sova,1.27,215,16,12,3
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,DisisJohn,Eintracht Frankfurt,Jett,1.07,218,18,15,1
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,Leosen,Eintracht Frankfurt,Kayo,1.07,165,13,13,11
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,Proxh,Eintracht Frankfurt,Astra,1.01,170,13,13,9
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,9,13,2.39,1.72,azury,Eintracht Frankfurt,Omen,0.85,153,11,13,4
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,al0rante,FOKUS,Vyse,0.98,187,12,13,1
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,xuss,FOKUS,Yoru,0.83,190,11,14,2
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,YaBoiLewis,FOKUS,Tejo,0.67,141,8,14,1
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,hoody,FOKUS,Breach,0.62,127,7,14,1
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,Mistic,FOKUS,Brimstone,0.50,139,6,16,8
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,azury,Eintracht Frankfurt,Viper,1.41,238,14,8,10
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,Leosen,Eintracht Frankfurt,Gekko,1.35,211,14,8,3
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,DisisJohn,Eintracht Frankfurt,Raze,1.22,257,15,10,4
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,musashi,Eintracht Frankfurt,Fade,1.22,212,17,9,6
2025-01-26 14:00:00,FOKUS,Eintracht Frankfurt,4,13,2.39,1.72,Proxh,Eintracht Frankfurt,Brimstone,1.19,234,11,9,11
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,TheNightChe,ESC Gaming,Killjoy,1.39,297,18,13,1
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,B3ASTM0D3,ESC Gaming,Astra,0.73,150,9,14,3
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,russ,ESC Gaming,Fade,0.65,150,8,15,3
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,NoMan,ESC Gaming,Raze,0.57,160,9,15,0
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,Luvjix,ESC Gaming,Breach,0.04,68,3,17,3
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,maniek,Pixel Lumina,Raze,1.57,348,23,12,3
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,szimpli,Pixel Lumina,Chamber,1.46,216,15,7,2
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,ALMO,Pixel Lumina,Vyse,1.16,211,13,10,7
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,Stix,Pixel Lumina,Brimstone,1.11,180,12,8,6
2025-01-26 13:45:00,ESC Gaming,Pixel Lumina,4,13,2.92,1.52,bzt,Pixel Lumina,Breach,1.09,192,11,10,11
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,deminatiX,İstanbul Wildcats,Neon,1.22,267,16,14,4
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,dRKY,İstanbul Wildcats,Breach,0.76,140,10,13,2
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,Gloomy,İstanbul Wildcats,Sova,0.75,127,6,13,4
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,baha,İstanbul Wildcats,Omen,0.57,140,10,16,3
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,sturNN,İstanbul Wildcats,Cypher,0.42,121,8,16,1
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,Padisah,Galatasaray Esports,Jett,1.49,300,20,11,2
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,Touven,Galatasaray Esports,Sova,1.39,242,15,9,4
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,JrayN,Galatasaray Esports,Breach,1.22,180,11,8,11
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,WerlasS,Galatasaray Esports,Cypher,1.10,190,14,10,4
2025-01-26 13:30:00,İstanbul Wildcats,Galatasaray Esports,5,13,2.39,1.72,Baransel,Galatasaray Esports,Omen,0.90,203,12,12,9
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,CyvOph,Mandatory,Kayo,1.40,252,23,16,13
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,keloqz,Mandatory,Jett,1.38,249,22,14,5
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,mikee,Mandatory,Astra,0.95,162,13,15,16
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,Enzo,Mandatory,Vyse,0.69,157,12,18,6
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,HyP,Mandatory,Killjoy,0.54,119,8,18,4
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,Jesse,Joblife,Astra,1.39,209,20,13,8
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,UNFAKE,Joblife,Sova,1.17,218,19,14,5
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,AKUMAAAAA,Joblife,Phoenix,1.09,256,19,17,9
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,starxo,Joblife,Yoru,0.80,155,14,17,5
2025-01-26 13:15:00,Mandatory,Joblife,11,13,4.12,1.32,wackie,Joblife,Killjoy,0.54,108,9,17,2
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,CyvOph,Mandatory,Phoenix,1.82,353,28,14,8
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,HyP,Mandatory,Vyse,1.03,159,13,12,8
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,Enzo,Mandatory,Sova,0.97,168,15,14,6
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,mikee,Mandatory,Astra,0.90,211,16,18,10
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,keloqz,Mandatory,Yoru,0.68,111,11,15,6
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,wackie,Joblife,Vyse,1.21,233,20,16,5
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,UNFAKE,Joblife,Sova,0.93,208,14,18,9
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,Jesse,Joblife,Astra,0.77,131,11,16,8
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,starxo,Joblife,Kayo,0.65,132,11,17,11
2025-01-26 13:15:00,Mandatory,Joblife,13,10,1.32,4.12,AKUMAAAAA,Joblife,Jett,0.64,195,16,20,0
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,Enzo,Mandatory,Sova,1.88,302,22,8,7
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,CyvOph,Mandatory,Breach,1.41,264,18,12,13
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,keloqz,Mandatory,Jett,1.06,189,14,9,2
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,mikee,Mandatory,Omen,0.83,185,12,14,11
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,HyP,Mandatory,Cypher,0.72,149,12,14,6
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,AKUMAAAAA,Joblife,Neon,1.03,249,16,16,5
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,Jesse,Joblife,Omen,0.99,181,12,13,5
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,starxo,Joblife,Breach,0.94,190,12,16,8
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,UNFAKE,Joblife,Sova,0.57,168,10,17,4
2025-01-26 13:15:00,Mandatory,Joblife,13,6,1.32,4.12,wackie,Joblife,Cypher,0.54,119,7,16,3
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,DESTRUCT1VEE,Galakticos,Omen,0.99,238,14,15,8
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,qw1,Galakticos,Raze,0.89,198,15,15,0
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,MOJJ,Galakticos,Cypher,0.76,196,13,16,1
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,glovee,Galakticos,Breach,0.57,131,8,16,10
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,sterben,Galakticos,Skye,0.54,144,8,16,6
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,pAura,S2G Esports,Cypher,1.80,324,23,11,5
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,Lava,S2G Esports,Jett,1.51,223,16,8,3
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,reazy,S2G Esports,Omen,1.25,258,18,14,7
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,DeepMans,S2G Esports,Raze,0.94,223,15,13,2
2025-01-26 12:30:00,Galakticos,S2G Esports,6,13,2.54,1.65,Turko,S2G Esports,Breach,0.49,89,6,12,4
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,deyten,unsigned,Omen,1.47,267,22,14,9
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,appA,unsigned,Neon,1.21,267,21,17,3
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,eleo,unsigned,Sova,1.11,149,13,11,5
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,Bully,unsigned,Killjoy,0.88,191,14,15,3
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,darkwinjett,unsigned,Breach,0.64,126,10,17,10
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,NINJA,Team Liquid Academy,Fade,1.49,260,20,13,9
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,DonatelloOO,Team Liquid Academy,Raze,1.09,305,21,20,5
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,qpert,Team Liquid Academy,Omen,0.88,127,10,13,10
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,rexxtoned,Team Liquid Academy,Cypher,0.79,162,15,16,0
2025-01-26 12:25:00,unsigned,Team Liquid Academy,13,9,1.82,2.22,GSR,Team Liquid Academy,Breach,0.54,127,8,18,11
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,ip0TT,Papara SuperMassive,Sova,1.47,263,15,9,9
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,VenTT,Papara SuperMassive,Astra,1.37,221,15,8,4
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,skylen,Papara SuperMassive,Kayo,1.28,218,14,8,5
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,umu7,Papara SuperMassive,Jett,1.07,198,13,9,2
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,OXMANN,Papara SuperMassive,Cypher,0.94,149,10,9,2
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,pckwN,Digital Athletics,Viper,0.93,172,11,13,1
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,Celasun,Digital Athletics,Cypher,0.73,152,9,14,3
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,s0pp,Digital Athletics,Yoru,0.69,169,9,16,4
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,audaz,Digital Athletics,Sova,0.57,150,9,15,1
2025-01-26 11:30:00,Papara SuperMassive,Digital Athletics,13,4,1.22,5.55,lurzy0y0,Digital Athletics,Omen,0.38,100,5,14,7
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,Amcar,NOM Esports,Cypher,1.08,176,18,18,7
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,RARE,NOM Esports,Omen,0.97,171,17,18,11
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,nero,NOM Esports,Sova,0.93,186,19,20,7
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,bravo,NOM Esports,Harbor,0.91,221,22,22,8
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,Razziss,NOM Esports,Jett,0.59,184,15,25,7
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,demek,Szach Mat,Jett,1.52,322,31,19,5
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,Kozok,Szach Mat,Sova,1.15,195,20,17,9
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,Czester,Szach Mat,Omen,1.14,206,21,16,8
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,Krizz,Szach Mat,Astra,0.99,176,17,19,11
2025-01-26 11:15:00,NOM Esports,Szach Mat,13,15,2.72,1.58,NeFi,Szach Mat,Kayo,0.65,126,11,20,11
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,lux9,Zerance,Raze,1.43,285,23,17,5
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,thebigfiz,Zerance,Skye,1.13,199,17,15,8
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,YAYAX,Zerance,Omen,0.69,160,14,17,5
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,Babax,Zerance,Cypher,0.62,135,12,16,1
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,Ooriime,Zerance,Viper,0.56,109,10,19,5
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,sh1n,DVM Esport,Omen,1.22,259,23,17,8
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,Sayonara,DVM Esport,Fade,1.22,222,18,14,10
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,Foxie,DVM Esport,Sova,1.14,186,16,13,7
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,TakaS,DVM Esport,Yoru,0.94,217,17,17,5
2025-01-26 11:00:00,Zerance,DVM Esport,11,13,1.25,5.0,logaN,DVM Esport,Cypher,0.55,97,10,15,1
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,YAYAX,Zerance,Killjoy,1.11,241,18,17,2
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,Babax,Zerance,Astra,1.03,182,12,16,8
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,lux9,Zerance,Jett,0.93,191,13,17,4
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,thebigfiz,Zerance,Fade,0.53,135,8,17,2
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,Ooriime,Zerance,Yoru,0.06,49,3,18,1
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,sh1n,DVM Esport,Astra,1.36,228,18,9,3
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,logaN,DVM Esport,Cypher,1.33,197,16,9,1
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,Sayonara,DVM Esport,Fade,1.32,266,19,11,10
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,Foxie,DVM Esport,Kayo,1.11,209,15,12,10
2025-01-26 11:00:00,Zerance,DVM Esport,7,13,1.25,5.0,TakaS,DVM Esport,Jett,1.05,247,17,13,2
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,STAVINCI,ALTERNATE aTTaX,Tejo,1.14,268,20,19,6
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,luckeRRR,ALTERNATE aTTaX,Neon,0.89,211,16,19,5
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,KovaQ,ALTERNATE aTTaX,Breach,0.74,185,13,19,7
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,Jini,ALTERNATE aTTaX,Brimstone,0.69,134,9,16,5
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,Felix,ALTERNATE aTTaX,Vyse,0.68,119,10,16,3
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,samed,TeamOrangeGaming,Raze,1.45,319,26,15,4
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,xanarchy,TeamOrangeGaming,Tejo,1.21,207,18,12,3
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,ico,TeamOrangeGaming,Astra,1.21,230,17,14,13
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,Shazeon,TeamOrangeGaming,Vyse,1.02,222,18,15,8
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,9,13,2.82,1.55,SPMAK,TeamOrangeGaming,Breach,0.83,133,10,13,6
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,KovaQ,ALTERNATE aTTaX,Sova,2.19,338,24,5,3
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,STAVINCI,ALTERNATE aTTaX,Breach,1.41,255,16,11,10
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,Jini,ALTERNATE aTTaX,Omen,1.01,242,14,13,9
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,luckeRRR,ALTERNATE aTTaX,Neon,0.66,140,8,11,2
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,Felix,ALTERNATE aTTaX,Cypher,0.59,179,12,14,3
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,ico,TeamOrangeGaming,Omen,1.25,257,15,14,6
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,xanarchy,TeamOrangeGaming,Breach,0.86,162,11,15,8
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,Shazeon,TeamOrangeGaming,Cypher,0.85,200,12,14,2
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,samed,TeamOrangeGaming,Jett,0.78,187,11,16,2
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,13,4,1.55,2.82,SPMAK,TeamOrangeGaming,Sova,0.62,157,5,15,9
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,KovaQ,ALTERNATE aTTaX,Breach,1.27,249,15,14,10
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,Jini,ALTERNATE aTTaX,Omen,0.99,177,11,13,6
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,Felix,ALTERNATE aTTaX,Vyse,0.98,202,13,15,10
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,STAVINCI,ALTERNATE aTTaX,Tejo,0.55,130,8,15,4
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,luckeRRR,ALTERNATE aTTaX,Neon,0.50,160,9,17,1
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,xanarchy,TeamOrangeGaming,Tejo,1.55,238,17,8,5
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,Shazeon,TeamOrangeGaming,Viper,1.30,246,16,12,4
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,SPMAK,TeamOrangeGaming,Breach,1.22,184,12,9,10
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,samed,TeamOrangeGaming,Yoru,0.99,245,16,14,4
2025-01-26 11:00:00,ALTERNATE aTTaX,TeamOrangeGaming,5,13,2.82,1.55,ico,TeamOrangeGaming,Omen,0.90,206,13,13,8
2025-01-26 10:25:00,Galakticos,Fenerbahçe Esports,13,10,1.58,2.72,sterben,Galakticos,Skye,1.40,264,22,14,9
2025-01-26 10:25:00,Galakticos,Fenerbahçe Esports,13,10,1.58,2.72,qw1,Galakticos,Raze,1.35,238,21,13,2
2025-01-26 10:25:00,Galakticos,Fenerbahçe Esports,13,10,1.58,2.72,glovee,Galakticos,Tejo,1.02,195,15,14,8
2025-01-26 10:25:00,Galakticos,Fenerbahçe Esports,13,10,1.58,2.72,MOJJ,Galakticos,Cypher,0.99,187,15,14,6
2025-01-26 10:25:00,Galakticos,Fenerbahçe Esports,13,10,1.58,2.72,DESTRUCT1VEE,Galakticos,Brimstone,0.90,153,12,14,7
2025-01-26 10:25:00,Galakticos,Fenerbahçe Esports,13,10,1.58,2.72,Yigox,Fenerbahçe Esports,Viper,1.19,250,20,16,3
2025-01-26 10:25:00,Galakticos,Fenerbahçe Esports,13,10,1.58,2.72,Slaughter,Fenerbahçe Esports,Brimstone,1.04,187,14,16,15
2025-01-26 10:25:00,Galakticos,Fenerbahçe Esports,13,10,1.58,2.72,Best,Fenerbahçe Esports,Neon,0.81,178,15,16,1
